year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2021,H,Accommodation,c_6-9,Salariesandwagespaid,713,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,1958,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Totalincome,1972,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Totalexpenditure,1892,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Operatingprofitbeforetax,82,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Totalassets,1465,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Fixedtangibleassets,666,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Activityunit,2910,COUNT
2021,H,Accommodation,d_10-19,Rollingmeanemployees,38661,COUNT
2021,H,Accommodation,d_10-19,Salariesandwagespaid,1139,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,2981,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Totalincome,3022,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Totalexpenditure,2868,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Operatingprofitbeforetax,140,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Totalassets,2165,DOLLARS(millions)
2021,H,Accommodation,d_10-19,Fixedtangibleassets,1177,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Activityunit,1203,COUNT
2021,H,Accommodation,e_20-49,Rollingmeanemployees,33693,COUNT
2021,H,Accommodation,e_20-49,Salariesandwagespaid,994,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,2714,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Totalincome,2758,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Totalexpenditure,2598,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Operatingprofitbeforetax,160,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Totalassets,2288,DOLLARS(millions)
2021,H,Accommodation,e_20-49,Fixedtangibleassets,1312,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Activityunit,183,COUNT
2021,H,Accommodation,f_50-99,Rollingmeanemployees,12384,COUNT
2021,H,Accommodation,f_50-99,Salariesandwagespaid,404,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,1281,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Totalincome,1320,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Totalexpenditure,1213,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Operatingprofitbeforetax,96,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Totalassets,2145,DOLLARS(millions)
2021,H,Accommodation,f_50-99,Fixedtangibleassets,1122,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Activityunit,63,COUNT
2021,H,Accommodation,g_100-199,Rollingmeanemployees,9273,COUNT
2021,H,Accommodation,g_100-199,Salariesandwagespaid,278,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,1009,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Totalincome,1029,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Totalexpenditure,956,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Operatingprofitbeforetax,79,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Totalassets,2198,DOLLARS(millions)
2021,H,Accommodation,g_100-199,Fixedtangibleassets,1341,DOLLARS(millions)
2021,H,Accommodation,h_200+,Activityunit,33,COUNT
2021,H,Accommodation,h_200+,Rollingmeanemployees,19083,COUNT
2021,H,Accommodation,h_200+,Salariesandwagespaid,653,DOLLARS(millions)
2021,H,Accommodation,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,2137,DOLLARS(millions)
2021,H,Accommodation,h_200+,Totalincome,2174,DOLLARS(millions)
2021,H,Accommodation,h_200+,Totalexpenditure,1938,DOLLARS(millions)
2021,H,Accommodation,h_200+,Operatingprofitbeforetax,227,DOLLARS(millions)
2021,H,Accommodation,h_200+,Totalassets,3136,DOLLARS(millions)
2021,H,Accommodation,h_200+,Fixedtangibleassets,1166,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Activityunit,22983,COUNT
2021,H,Accommodation,i_Industry_Total,Rollingmeanemployees,158601,COUNT
2021,H,Accommodation,i_Industry_Total,Salariesandwagespaid,5169,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,15759,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Totalincome,16060,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Totalexpenditure,14996,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Operatingprofitbeforetax,1014,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Totalassets,20658,DOLLARS(millions)
2021,H,Accommodation,i_Industry_Total,Fixedtangibleassets,11360,DOLLARS(millions)
2021,I,Transport,a_0,Activityunit,9387,COUNT
2021,I,Transport,a_0,Rollingmeanemployees,0,COUNT
2021,I,Transport,a_0,Salariesandwagespaid,200,DOLLARS(millions)
2021,I,Transport,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1989,DOLLARS(millions)
2021,I,Transport,a_0,Totalincome,2024,DOLLARS(millions)
2021,I,Transport,a_0,Totalexpenditure,1721,DOLLARS(millions)
2021,I,Transport,a_0,Operatingprofitbeforetax,299,DOLLARS(millions)
2021,I,Transport,a_0,Totalassets,7642,DOLLARS(millions)
2021,I,Transport,a_0,Fixedtangibleassets,6094,DOLLARS(millions)
2021,I,Transport,b_1-5,Activityunit,4035,COUNT
2021,I,Transport,b_1-5,Rollingmeanemployees,8031,COUNT
2021,I,Transport,b_1-5,Salariesandwagespaid,504,DOLLARS(millions)
2021,I,Transport,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1935,DOLLARS(millions)
2021,I,Transport,b_1-5,Totalincome,1952,DOLLARS(millions)
2021,I,Transport,b_1-5,Totalexpenditure,1752,DOLLARS(millions)
2021,I,Transport,b_1-5,Operatingprofitbeforetax,219,DOLLARS(millions)
2021,I,Transport,b_1-5,Totalassets,2126,DOLLARS(millions)
2021,I,Transport,b_1-5,Fixedtangibleassets,1053,DOLLARS(millions)
2021,I,Transport,c_6-9,Activityunit,570,COUNT
2021,I,Transport,c_6-9,Rollingmeanemployees,4095,COUNT
2021,I,Transport,c_6-9,Salariesandwagespaid,224,DOLLARS(millions)
2021,I,Transport,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,757,DOLLARS(millions)
2021,I,Transport,c_6-9,Totalincome,764,DOLLARS(millions)
2021,I,Transport,c_6-9,Totalexpenditure,680,DOLLARS(millions)
2021,I,Transport,c_6-9,Operatingprofitbeforetax,85,DOLLARS(millions)
2021,I,Transport,c_6-9,Totalassets,725,DOLLARS(millions)
2021,I,Transport,c_6-9,Fixedtangibleassets,380,DOLLARS(millions)
2021,I,Transport,d_10-19,Activityunit,591,COUNT
2021,I,Transport,d_10-19,Rollingmeanemployees,7851,COUNT
2021,I,Transport,d_10-19,Salariesandwagespaid,484,DOLLARS(millions)
2021,I,Transport,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,1758,DOLLARS(millions)
2021,I,Transport,d_10-19,Totalincome,1800,DOLLARS(millions)
2021,I,Transport,d_10-19,Totalexpenditure,1656,DOLLARS(millions)
2021,I,Transport,d_10-19,Operatingprofitbeforetax,151,DOLLARS(millions)
2021,I,Transport,d_10-19,Totalassets,2211,DOLLARS(millions)
2021,I,Transport,d_10-19,Fixedtangibleassets,1244,DOLLARS(millions)
2021,I,Transport,e_20-49,Activityunit,384,COUNT
2021,I,Transport,e_20-49,Rollingmeanemployees,11127,COUNT
2021,I,Transport,e_20-49,Salariesandwagespaid,719,DOLLARS(millions)
2021,I,Transport,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,2476,DOLLARS(millions)
2021,I,Transport,e_20-49,Totalincome,2536,DOLLARS(millions)
2021,I,Transport,e_20-49,Totalexpenditure,2316,DOLLARS(millions)
2021,I,Transport,e_20-49,Operatingprofitbeforetax,183,DOLLARS(millions)
2021,I,Transport,e_20-49,Totalassets,2567,DOLLARS(millions)
2021,I,Transport,e_20-49,Fixedtangibleassets,1399,DOLLARS(millions)
2021,I,Transport,f_50-99,Activityunit,126,COUNT
2021,I,Transport,f_50-99,Rollingmeanemployees,8733,COUNT
2021,I,Transport,f_50-99,Salariesandwagespaid,586,DOLLARS(millions)
2021,I,Transport,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,2174,DOLLARS(millions)
2021,I,Transport,f_50-99,Totalincome,2219,DOLLARS(millions)
2021,I,Transport,f_50-99,Totalexpenditure,2058,DOLLARS(millions)
2021,I,Transport,f_50-99,Operatingprofitbeforetax,168,DOLLARS(millions)
2021,I,Transport,f_50-99,Totalassets,2930,DOLLARS(millions)
2021,I,Transport,f_50-99,Fixedtangibleassets,1694,DOLLARS(millions)
2021,I,Transport,g_100-199,Activityunit,60,COUNT
2021,I,Transport,g_100-199,Rollingmeanemployees,8352,COUNT
2021,I,Transport,g_100-199,Salariesandwagespaid,520,DOLLARS(millions)
2021,I,Transport,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,1891,DOLLARS(millions)
2021,I,Transport,g_100-199,Totalincome,1935,DOLLARS(millions)
2021,I,Transport,g_100-199,Totalexpenditure,1731,DOLLARS(millions)
2021,I,Transport,g_100-199,Operatingprofitbeforetax,238,DOLLARS(millions)
2021,I,Transport,g_100-199,Totalassets,3575,DOLLARS(millions)
2021,I,Transport,g_100-199,Fixedtangibleassets,2213,DOLLARS(millions)
2021,I,Transport,h_200+,Activityunit,69,COUNT
2021,I,Transport,h_200+,Rollingmeanemployees,46344,COUNT
2021,I,Transport,h_200+,Salariesandwagespaid,3253,DOLLARS(millions)
2021,I,Transport,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,11027,DOLLARS(millions)
2021,I,Transport,h_200+,Totalincome,12161,DOLLARS(millions)
2021,I,Transport,h_200+,Totalexpenditure,11203,DOLLARS(millions)
2021,I,Transport,h_200+,Operatingprofitbeforetax,410,DOLLARS(millions)
2021,I,Transport,h_200+,Totalassets,32741,DOLLARS(millions)
2021,I,Transport,h_200+,Fixedtangibleassets,20841,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Activityunit,15225,COUNT
2021,I,Transport,i_Industry_Total,Rollingmeanemployees,94533,COUNT
2021,I,Transport,i_Industry_Total,Salariesandwagespaid,6489,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,24007,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Totalincome,25392,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Totalexpenditure,23117,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Operatingprofitbeforetax,1754,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Totalassets,54517,DOLLARS(millions)
2021,I,Transport,i_Industry_Total,Fixedtangibleassets,34919,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Activityunit,5250,COUNT
2021,J,InformationMediaandTelecommunications,a_0,Rollingmeanemployees,0,COUNT
2021,J,InformationMediaandTelecommunications,a_0,Salariesandwagespaid,188,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1444,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Totalincome,1453,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Totalexpenditure,1321,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Operatingprofitbeforetax,269,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Totalassets,1457,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,a_0,Fixedtangibleassets,C,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Activityunit,1014,COUNT
2021,J,InformationMediaandTelecommunications,b_1-5,Rollingmeanemployees,1971,COUNT
2021,J,InformationMediaandTelecommunications,b_1-5,Salariesandwagespaid,156,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,582,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Totalincome,585,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Totalexpenditure,565,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Operatingprofitbeforetax,27,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Totalassets,450,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,b_1-5,Fixedtangibleassets,66,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Activityunit,177,COUNT
2021,J,InformationMediaandTelecommunications,c_6-9,Rollingmeanemployees,1275,COUNT
2021,J,InformationMediaandTelecommunications,c_6-9,Salariesandwagespaid,85,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,588,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Totalincome,622,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Totalexpenditure,603,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Operatingprofitbeforetax,-4,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Totalassets,533,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,c_6-9,Fixedtangibleassets,57,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Activityunit,147,COUNT
2021,J,InformationMediaandTelecommunications,d_10-19,Rollingmeanemployees,1950,COUNT
2021,J,InformationMediaandTelecommunications,d_10-19,Salariesandwagespaid,136,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,430,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Totalincome,437,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Totalexpenditure,407,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Operatingprofitbeforetax,36,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Totalassets,463,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,d_10-19,Fixedtangibleassets,73,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Activityunit,78,COUNT
2021,J,InformationMediaandTelecommunications,e_20-49,Rollingmeanemployees,2157,COUNT
2021,J,InformationMediaandTelecommunications,e_20-49,Salariesandwagespaid,142,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,492,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Totalincome,505,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Totalexpenditure,498,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Operatingprofitbeforetax,19,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Totalassets,569,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,e_20-49,Fixedtangibleassets,46,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Activityunit,24,COUNT
2021,J,InformationMediaandTelecommunications,f_50-99,Rollingmeanemployees,1683,COUNT
2021,J,InformationMediaandTelecommunications,f_50-99,Salariesandwagespaid,117,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,423,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Totalincome,438,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Totalexpenditure,392,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Operatingprofitbeforetax,53,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Totalassets,549,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,f_50-99,Fixedtangibleassets,61,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Activityunit,12,COUNT
2021,J,InformationMediaandTelecommunications,g_100-199,Rollingmeanemployees,1464,COUNT
2021,J,InformationMediaandTelecommunications,g_100-199,Salariesandwagespaid,132,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,466,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Totalincome,467,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Totalexpenditure,393,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Operatingprofitbeforetax,79,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Totalassets,1895,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,g_100-199,Fixedtangibleassets,C,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Activityunit,18,COUNT
2021,J,InformationMediaandTelecommunications,h_200+,Rollingmeanemployees,18669,COUNT
2021,J,InformationMediaandTelecommunications,h_200+,Salariesandwagespaid,1466,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,9453,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Totalincome,9612,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Totalexpenditure,8609,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Operatingprofitbeforetax,1008,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Totalassets,17963,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,h_200+,Fixedtangibleassets,7895,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Activityunit,6720,COUNT
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Rollingmeanemployees,29166,COUNT
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Salariesandwagespaid,2422,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,13877,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Totalincome,14118,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Totalexpenditure,12789,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Operatingprofitbeforetax,1488,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Totalassets,23878,DOLLARS(millions)
2021,J,InformationMediaandTelecommunications,i_Industry_Total,Fixedtangibleassets,10043,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Activityunit,28467,COUNT
2021,K,FinancialandInsuranceServices,a_0,Rollingmeanemployees,0,COUNT
2021,K,FinancialandInsuranceServices,a_0,Salariesandwagespaid,616,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,6902,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Totalincome,36179,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Totalexpenditure,15087,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Operatingprofitbeforetax,12287,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Totalassets,477374,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,a_0,Fixedtangibleassets,23636,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Activityunit,2340,COUNT
2021,K,FinancialandInsuranceServices,b_1-5,Rollingmeanemployees,4329,COUNT
2021,K,FinancialandInsuranceServices,b_1-5,Salariesandwagespaid,476,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,2062,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Totalincome,3072,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Totalexpenditure,2307,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Operatingprofitbeforetax,646,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Totalassets,26675,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,b_1-5,Fixedtangibleassets,796,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Activityunit,261,COUNT
2021,K,FinancialandInsuranceServices,c_6-9,Rollingmeanemployees,1827,COUNT
2021,K,FinancialandInsuranceServices,c_6-9,Salariesandwagespaid,210,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,629,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Totalincome,1366,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Totalexpenditure,1193,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Operatingprofitbeforetax,269,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Totalassets,19492,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,c_6-9,Fixedtangibleassets,88,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Activityunit,198,COUNT
2021,K,FinancialandInsuranceServices,d_10-19,Rollingmeanemployees,2547,COUNT
2021,K,FinancialandInsuranceServices,d_10-19,Salariesandwagespaid,269,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,756,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Totalincome,1405,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Totalexpenditure,1057,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Operatingprofitbeforetax,231,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Totalassets,20323,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,d_10-19,Fixedtangibleassets,128,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Activityunit,84,COUNT
2021,K,FinancialandInsuranceServices,e_20-49,Rollingmeanemployees,2529,COUNT
2021,K,FinancialandInsuranceServices,e_20-49,Salariesandwagespaid,313,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,1218,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Totalincome,1663,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Totalexpenditure,1323,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Operatingprofitbeforetax,354,DOLLARS(millions)
2021,K,FinancialandInsuranceServices,e_20-49,Totalassets,12488,DOLLARS(millions)
